9.834976969053914608e-01,-1.505089367729525396e+00,-1.246073987765848656e+00,-1.394967952524112764e+00,1.770523490809943645e+00
3.345364083041693082e-01,-1.791566234007558656e+00,-5.149435696905710902e-01,2.509495574419179142e+00,2.686101830766083332e-01
4.965132515123871215e-02,1.119097056627786912e-01,-2.018921218681690277e+00,1.644464027527409167e+00,-2.347478664369946344e+00
-4.231543789357669061e-01,-1.942986302231757278e+00,-1.210726229559941913e-01,3.883659441130256074e-01,6.081068940398834943e-01
-4.631334267495318957e-01,-1.076042210516248598e+00,-1.286092409739455711e+00,-2.509250487592478152e-01,-3.708526017253839235e-01
1.024256295073438183e+00,-1.202231967025499948e+00,-2.823360009106354873e-01,5.583083721040088543e-01,-1.176411339424437985e+00
1.761219821737315172e+00,-5.662892780351072020e-01,-1.965428747472666160e+00,-1.007323590779638955e+00,-4.777274539122000618e-01
2.079307630403842921e+00,-2.126165330696101474e-01,1.059187533740984399e+00,-2.652074727420835609e-01,-1.944846155808219734e+00
-1.911824811117032730e-02,-1.946208705845777320e+00,5.323811898199357628e-01,9.221158245828235955e-01,-4.208136808529139294e-01
7.558760315304515753e-01,8.853845852910735559e-01,-2.045356395397312177e+00,-9.784186611859400085e-01,-1.397017014063095308e+00
-8.343610014398646912e-01,-1.266486995862201592e+00,-9.653166456518540439e-01,8.932997559852660086e-01,-8.168860075832593548e-01
-1.211316644584862212e+00,-3.161092762137562850e-01,-1.368497682255023662e+00,-1.590302385963616727e+00,1.348763633809007434e+00
8.329175074473776919e-01,-1.130992027843781500e+00,-1.194057287975786474e+00,-4.962407384497533602e-01,1.388243481084151520e-01
-1.567081878708016518e+00,-9.973858845381018412e-01,-2.538120463489826228e+00,-1.890523899111360429e-01,1.138783384674995958e+00
-2.644993992473208877e+00,-2.027597346053759964e+00,1.155133354355793784e+00,-1.940461849412358220e-01,1.360697212118520572e+00
3.215598189287689479e-01,-3.391117276131119240e-01,-2.197035014757517501e+00,-1.404302656706295949e+00,1.147956453562279933e-01
1.022890330500309641e+00,1.691717465595228287e-01,-1.715477193744820994e-01,-1.407183493021512355e+00,-3.050510337858101995e+00
4.568909673066512411e-01,-1.715427867343244372e-01,-8.205669383500264757e-01,-1.163893069371951583e+00,-1.095203333212292574e+00
