-5.142696765498095957e-01,-9.652518296491798822e-01,-9.933930062372340331e-01,2.109830149363302709e+00,-3.391378733081809038e-01
-7.589990840691838159e-01,-2.012107266814258999e+00,4.006280149886267683e-01,-3.956820966664897909e+00,-1.800999396880980763e+00
-7.941478008768573238e-01,-1.128603093026690596e+00,-1.181837618997658268e+00,-1.446528483876860616e+00,-3.676112246387059912e-01
-1.616401111139911251e+00,-8.145279762720163408e-01,-1.664955812152944858e+00,5.262421171209630266e-02,6.864773525460190484e-01
-7.297981816561747159e-01,-1.785899573485098424e+00,-3.369934344251221958e-01,-1.819227440022245235e-01,7.749394565079607000e-01
8.361687707811262804e-01,-2.104726235191016759e+00,-4.221778476153232873e-01,-5.106368307354316460e-01,-2.239844452776318384e+00
-2.105435311661068010e-01,-9.870233275580488908e-01,-2.058229372297588178e+00,5.114042880906493060e-01,2.056026691748435997e-02
-9.818485909714589344e-01,-1.352300435212280938e+00,-1.365821496387747525e+00,-1.110131888684382062e+00,-1.160919453878604957e-01
-1.515452851921285538e+00,-2.645562145746368721e+00,-4.850334349099587605e-01,1.590907571994137459e+00,-1.800934528892906172e+00
3.375748604113937290e-03,-1.844940346911035256e+00,-1.511548654987888263e+00,-1.106597502309883296e+00,6.173430834701694181e-01
1.071652321932380580e+00,-1.259221781391133721e+00,-1.909993622462774265e+00,-1.238721273406817591e+00,-7.353441218404062063e-01
6.043238414461877817e-01,-1.682576703621258662e+00,1.954329497570959084e-01,-7.362572709311699937e-01,-1.440402922591101254e+00
-2.613203890383868910e-01,-1.467743954261057304e+00,-7.913038398498882797e-01,-1.460895433884490835e+00,-1.153928908346530280e+00
5.513339612236400900e-01,-2.249428339757479023e+00,-1.681753378465782323e-01,-1.343773589600127050e+00,-6.768917839635903988e-01
9.863812953117849780e-01,-1.252536679331243130e+00,-2.876366105124330996e+00,-3.802161721587888898e-01,1.903662155273475598e-01
-2.330047920694199526e+00,-1.532561696741126633e+00,-5.453429704227286123e-01,1.182147718147774640e-02,-1.365269673967309139e+00
1.304286111117800795e+00,-2.583545052292694599e+00,7.022763946574928084e-02,-1.386068574584008450e-01,-6.872176315155984483e-01
-1.114918705944317745e-01,-6.590891225992399072e-01,-1.378202883250353228e+00,5.622681472327747398e-01,-1.426068049100171597e+00
1.108169678924191270e+00,-1.474222786541403485e+00,-1.131460698210379645e+00,1.138708511360211340e-01,-2.085817735278671092e-01
1.320271088318897945e+00,-9.238324180578576517e-01,-1.750378907643721504e+00,2.350552866993105283e-02,-1.691292286683085955e+00
4.979771287315179484e-01,-8.902160367875381342e-01,-2.309623285363014311e+00,2.125384298140260975e-01,-1.086456808565545495e+00
-7.508619012017530014e-01,-8.225365426944695191e-01,-1.277116560723497551e+00,-7.026896173466701256e-01,-1.340675616526307401e+00
1.167688571788829677e-01,-1.312950162547110722e-02,-1.342590363686312571e+00,5.503080435645819612e-01,-2.003263290595825197e+00
1.117352877340302975e+00,-1.673943755404218470e+00,-1.454371611621909866e+00,2.357411394348225553e-01,-2.737365406592508599e+00
-4.629475980662208778e-01,-2.269454571375375540e+00,-4.439840303398183141e-01,-3.213977302858763707e-01,-5.651696763912217314e-01
7.218510445351045135e-02,2.440092638118485091e-02,-6.704827947550309197e-01,2.487168027187473207e+00,-2.686103045021635438e+00
-3.866838392427551785e-01,-2.622995400990044246e+00,-6.030195019879067697e-01,-1.526158337224251316e+00,-1.378066101308509372e+00
1.331719146358759209e+00,-2.347804209938332498e+00,-1.311770237444082499e+00,4.239695052882471726e-01,1.340452698009685362e+00
-5.920560489103294799e-01,-3.684051972097304173e-01,-1.964705575588064912e+00,-6.337845984583984071e-01,-2.566851757272324841e-01
1.226235467861331641e+00,-9.243640662585619339e-01,-9.939682778388705398e-01,2.888414127172010959e-01,-1.199793254111622076e+00
-7.290593367415967307e-01,-1.379317585533300639e+00,-1.371878656573864763e+00,1.328535786021872056e+00,5.107479494698718980e-02
9.195084264988198086e-01,-2.308294502437647111e+00,1.625193451553666346e+00,3.039663448491711772e-01,7.690388619543385706e-01
-6.652582646573956815e-02,-1.726276801340789646e+00,-1.829399263337842196e+00,-8.937211842519485749e-01,3.699276768200427945e-01
-3.452370343096160532e-01,-2.339924484762920809e+00,-1.209598480863176340e+00,-6.092463973096629015e-02,-5.395273840026806322e-01
-5.840935187872635659e-01,-2.612716094498835240e+00,-5.100314441117483888e-01,1.218296309498085872e-01,-5.501639032720164746e-01
-7.026020506151052780e-01,-1.040229325849274078e+00,-9.241742447824214945e-01,1.423493609948492389e-01,-6.126331855735738241e-01
6.949864633845874717e-01,-1.810086034609955874e+00,-1.159132444619668023e+00,-1.687285895012000658e-01,7.082799626568496709e-01
8.790242703235087163e-01,-2.805280384138890248e+00,3.732264754049516853e-01,1.040988030631342376e+00,1.641099305107793782e-01
9.019361967815207048e-01,-1.095717178813669479e+00,-1.072702475848691606e+00,1.216336584988921166e+00,-2.175265173025452192e+00
6.334461088313213528e-01,-2.335834067708222772e+00,6.744542902520636041e-01,7.316268754228721916e-01,-1.826421507722504334e+00
4.973272548239920932e-01,-3.035521037817666468e+00,-3.692963094091676890e-01,-1.958973511354696884e-01,2.451912728142568720e-01
2.520431693025567021e+00,-5.592797633012203118e-01,-1.849208442255289020e+00,1.194900955763165129e+00,-7.559857933266684871e-01
-2.044977469953752625e-01,-7.718921209720441823e-02,-2.854147157056412532e+00,-3.747440172887706034e-01,-4.363361370386180660e-01
